ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
21898,0,Holly,Gripton,Never Married,White,4/8/1994,072-62-8094,28586.5,2290 4365 8948 5001,Los Angeles,90006,518-801-7697
21912,1,Kayden,Leatyam,Divorced,Hispanic,3/17/1971,,NA,9294 2816 2288 08859,Los Angeles,90014,308-337-5605
21917,0,Kirra,Coxon,Married,Black,2/25/1997,513-80-8743,26287.5,4814 1400 6522 8117,Los Angeles,90010,228-109-0834
21925,1,Cooper,Gibbedt,Never Married,Hispanic,5/20/1986,248-05-6644,NA,8308 170 9658 9737,Los Angeles,90017,
21929,1,Charlotte,Bartlne,Married,,12/10/1963,184-15-3528,NA,6419 2977 451 2984,Los Angeles,90014,936-850-7854
21935,0,Ky,Egglestone,Never Married,Hispanic,3/16/1984,340-86-3863,66633,6027 1125 4849 5652,Los Angeles,90016,212-379-7182
21945,0,Mikayla,Webb,Never Married,White,3/14/1947,116-84-1264,24300.6,6891 0469 5910 3293,Los Angeles,90006,434-576-3715
21947,0,Isabella,Miles,Married,White,7/17/1997,143-59-9829,41005.3,4478 7776 8810 8817,Los Angeles,90006,269-396-6125
21957,0,Sebastian,White,Divorced,Others,3/4/1962,246-19-7654,71945.7,0939 8447 9996 1548,Los Angeles,90017,276-910-0612
21958,0,Jessica,Rasic,Married,Hispanic,3/17/1964,308-23-4370,70258,2773 8601 3515 5360,Los Angeles,90004,315-359-5231
21961,0,Thomas,Matthews,Never Married,White,4/2/1980,327-07-1379,50576.4,1606 5074 7997 7571,Los Angeles,90011,856-095-0258
21972,0,Jaimee,Cadman,Married,Black,10/7/1947,330-48-0015,32735.2,2102 2882 5632 9231,Los Angeles,90018,262-199-7306
21979,1,Loclan,Walkley,Widowed,White,2/26/1953,,69523.6,3065 44980 7718 1678,Los Angeles,90008,
21981,0,Adam,Green,Married,White,8/17/1947,051-82-8432,64018.3,1179 7133 7626 0249,Los Angeles,90001,620-712-5441
21982,1,Willyam,Monako,Married,Hispanic,11/8/1974,196-31-4332,NA,3628 0117 53310198,Los Angeles,90012,872-264-1383
21985,0,Liam,Reid,Married,White,8/29/1955,675-55-6168,58449.6,3814 7164 4122 6403,Los Angeles,90019,915-693-1997
21991,0,Tai,Cadman,Never Married,White,4/18/1955,392-27-0848,51774.8,7348 5011 1671 1292,Los Angeles,90016,805-962-6096
21995,1,Kane,Zimmeahmann,Never Married,,7/25/1949,,43154.9,0622 6248 3158 31541,Los Angeles,90003,534-379-1896
21996,0,Caitlin,Costain,Divorced,White,10/10/1955,642-07-8031,93435.6,4609 0515 7153 8176,Los Angeles,90020,971-537-7343
22004,0,Taylah,Mason,Married,White,12/18/1955,270-90-2851,55470.1,1569 5992 9186 2241,Los Angeles,90016,516-576-4013
22006,0,Archie,Schumann,Never Married,Hispanic,4/24/1996,278-80-4179,52875.7,5411 3522 6711 7484,Los Angeles,90004,630-208-8188
22013,0,Amber,Pittock,Married,White,1/20/1959,400-84-4197,235220,0422 4239 9233 8772,Los Angeles,90006,865-582-8764
22019,0,Flynn,Paine,Divorced,Black,9/2/1960,102-84-7354,70391.9,3460 0816 6019 7909,Los Angeles,90013,443-219-2638
22023,1,Jacob,Matthews,Married,,8/11/1963,080-87-0872,NA,4598 0082 670 9612,Los Angeles,90015,
22030,1,Charli,Feazt,Married,White,9/2/1950,579-42-4539,NA,5166 5292 7189 2846,Los Angeles,90001,
22039,0,Naomi,Clarke,Never Married,Black,8/27/1955,171-13-1234,49388.2,5149 8397 0090 0318,Los Angeles,90008,567-388-7861
22040,1,Sofie,Mcphail,Married,White,5/25/1972,,99355.6,6657 9958 1472 654,Los Angeles,90008,
22041,1,Lily,Felminkham,Never Married,White,1/1/1976,,NA,6553 3544 8431 8310,Los Angeles,90016,
22045,1,Kaitoin,Iakopetta,,,4/23/1987,370-96-0723,105426.6,7004 1862 4689 9159,Los Angeles,90016,938-821-4908
22048,0,Katelin,Zaluski,Married,White,10/1/1969,724-48-2224,50908.3,2388 8276 9085 3423,Los Angeles,90015,626-953-9127
22050,0,Makayla,Spagnoletti,Married,White,3/3/1961,099-17-3878,92058.9,6229 5607 3828 3379,Los Angeles,90002,330-857-4785
22052,0,Kiana,Malin,Never Married,Hispanic,4/4/1955,326-29-2654,69112.8,4542 7917 2992 5997,Los Angeles,90020,769-331-0684
22053,0,Timothy,Pallot,Married,White,4/15/1972,222-33-4680,55256.3,9493 3697 4654 0232,Los Angeles,90005,614-916-8537
22054,0,Liana,David,Married,Hispanic,8/25/1960,361-26-6185,61500.8,5324 7096 5404 0173,Los Angeles,90004,224-498-0243
22066,0,Nathan,Everett,Never Married,Hispanic,7/10/1980,526-87-8345,162794.3,9494 0157 5092 1871,Los Angeles,90009,213-078-6966
22077,1,Seth,Etcell,Married,,2/8/1969,093-84-3256,NA,132 9618 6635 1180,Los Angeles,90001,267-977-5962
22081,1,Keziah,Bissett,,White,10/25/1963,,NA,3495 2423 228 0656,Los Angeles,90006,717-886-5396
22083,0,Chloe,Burford,Never Married,Black,12/19/1956,014-70-6760,22752.1,5113 7491 2498 3210,Los Angeles,90011,315-322-2709
22084,1,Ca1eb,Fitjpatrick,,White,3/20/1973,707-01-8010,NA,6963 3061 8621 2379,Los Angeles,90019,267-912-1841
22085,0,Cameron,Varcoe,Married,White,7/5/1983,386-45-8075,95699.4,9744 3152 4083 6360,Los Angeles,90015,985-759-6823
22088,1,Anicka,Lu-dison,Married,White,1/6/1982,158-08-6318,75595.1,7851 1870 8306 94502,Los Angeles,90011,
22090,1,Jai,Madigan,Never Married,,12/16/1989,,86481.1,8500 57226976 8121,Los Angeles,90014,
22092,0,Isabella,Eisner,Married,Asian,7/15/1954,196-63-8520,102718.6,3324 2055 4655 3727,Los Angeles,90018,860-852-8538
22093,0,Taylah,Hersey,Divorced,Hispanic,3/9/1985,180-42-4223,61269.4,3029 9664 5207 7146,Los Angeles,90014,424-245-3668
22097,0,Annabel,Ryan,Widowed,White,10/24/1956,458-15-6985,120020.2,5836 1964 3719 0273,Los Angeles,90002,330-423-2248
22101,1,Belinta,Ido,Widowed,White,8/16/1970,594-89-5202,NA,3580 9587 67107 6964,Los Angeles,90020,814-090-7745
22103,0,Jacinta,Caire,Married,White,3/18/1963,124-56-4745,42708.9,6019 9577 4270 3202,Los Angeles,90020,435-500-4788
22105,1,Bruklyn,Gehlken,,White,7/26/1966,617-93-7102,NA,1410 0412 0190 7447,Los Angeles,90009,
22106,1,Ash,Bykroft,Married,,2/23/1976,,NA,6248 1962 5494 5415,Los Angeles,90019,248-104-8684
22117,0,Jamilla,Campbell,Never Married,White,8/30/1995,535-14-9890,47574.7,2013 5164 0203 8033,Los Angeles,90018,360-632-1546
22123,1,Racel,Herbert,,White,7/20/1950,,23179.1,0005 7542 5002 133,Los Angeles,90010,404-938-2947
22125,1,Seana,Harrington,,White,12/8/1977,077-96-7934,171315.2,58204 7903 3097 1602,Los Angeles,90014,
22127,1,Darsy,Mccarthy,,Black,2/18/1990,352-93-9794,30344.7,2251 609 6745 6341,Los Angeles,90009,
22128,1,Tansy,Allegretto,,Hispanic,3/1/1992,092-03-9382,NA,4289 6601 5887 256,Los Angeles,90014,
22129,1,Arabe1la,Riding,,White,11/28/1953,267-65-1023,NA,0645 80532 2992 1954,Los Angeles,90016,231-661-1504
22133,0,Bailey,Weller,Married,White,12/30/1991,366-48-7138,190054.7,9397 5811 8038 0150,Los Angeles,90013,364-857-6133
22144,1,Ela,Noble,Never Married,White,6/17/1996,035-63-4002,NA,7399 5352 98697 1179,Los Angeles,90007,
22154,0,Alisa,Waterlow,Married,White,2/2/1977,653-45-8066,79053.4,0793 1948 2570 4129,Los Angeles,90017,475-096-8436
22158,0,Emiily,Binns,Married,Black,7/2/1975,003-48-5206,30844.8,8150 9957 0462 3926,Los Angeles,90004,917-161-0191
22163,1,Fyynkay,Bowerman,,,8/27/1967,194-85-3326,60620.7,9830 70435620 0365,Los Angeles,90005,352-723-8420
22167,0,Mila,Smithson,Never Married,Black,2/19/1996,659-36-6152,89892.9,2925 1766 7766 1425,Los Angeles,90004,763-482-6719
22179,0,Timothy,Shadbolt,Widowed,White,4/23/1961,426-58-2294,62457.8,2068 9522 4485 1687,Los Angeles,90017,412-546-4244
22180,1,Noah,Ryan,,,6/10/1973,177-63-1971,64930.6,58373 5233 3140 2799,Los Angeles,90006,
22184,1,Jessika,Briten,,White,2/11/1992,520-77-3462,226684.8,4827 8448 0618 6678,Los Angeles,90015,
22192,1,Flynn,Rive4a,,,4/30/1969,589-34-3475,84587.1,9414 8439 95666 8868,Los Angeles,90017,315-076-8588
22193,0,Megan,Wiemers,Married,White,2/10/1961,063-42-0566,72881.8,3662 6109 4590 4065,Los Angeles,90012,901-748-4287
22200,1,Silas,Jessen,Never Married,,4/22/1994,,NA,9132 6144 0757 0295,Los Angeles,90006,
22208,0,Sara,Walkley,Married,Others,2/23/1961,454-18-6115,22584.4,4055 2404 5245 8362,Los Angeles,90010,267-898-3459
22214,0,Hayley,Rudd,Married,White,10/11/1977,263-01-1444,167103.7,6517 9483 8651 5829,Los Angeles,90020,812-208-9053
22215,0,Mia,Daviess,Never Married,White,6/8/1983,659-88-9734,49437.7,3930 0172 9350 5194,Los Angeles,90001,539-848-8676
22227,0,Alexandra,Spall,Never Married,White,5/15/1956,278-31-2017,97680.4,7395 0884 0603 4157,Los Angeles,90005,551-300-6452
22228,1,Micsela,Capiro,Married,Asian,12/20/1949,,64653.7,3145 920 1652 1936,Los Angeles,90014,
22230,0,Charli,Benger,Never Married,White,3/28/1959,707-27-9011,170619.4,5305 8244 1504 7386,Los Angeles,90017,334-252-9263
22232,0,Liam,Crouch,Married,White,4/4/1971,081-40-5875,151738.5,3669 7033 4488 3671,Los Angeles,90012,760-436-4768
22238,0,Alia,Stojic,Married,Black,8/8/1957,332-39-1172,116116,4366 5122 1645 0911,Los Angeles,90011,815-930-7543
22239,0,Blake,Aldous,Married,White,7/16/1949,497-71-7233,39049.1,9022 2473 4182 3601,Los Angeles,90014,769-455-0233
22249,1,Jassirn,Lombardi,Never Married,,1/6/1954,199-25-3191,NA,8963 1261 3572 3342,Los Angeles,90015,
22250,0,Samuel,Talladira,Married,Hispanic,11/14/1949,484-57-2871,65889.9,7554 8925 1852 4517,Los Angeles,90017,575-528-0159
22251,1,Emiily,Lonkman,,White,5/12/1966,068-86-9324,NA,2721 2143 3171 2683,Los Angeles,90018,
22257,0,Ethan,Jukic,Divorced,White,1/11/1967,144-88-6688,85208.1,2485 7332 7930 0208,Los Angeles,90005,267-481-2699
22260,0,Ella,Trimble,Never Married,Hispanic,3/5/1956,410-40-4472,78085.6,5275 4895 6799 1142,Los Angeles,90011,412-141-2988
22262,1,Mztthew,Van shie,Married,,10/12/1954,365-91-1221,38883.2,1079 3723 9249 3379,Los Angeles,90016,
22267,0,Alexandra,Blake,Married,White,8/2/1954,084-42-9215,84792.1,0817 2589 5839 1289,Los Angeles,90006,413-844-4997
22268,0,Briley,White,Married,White,8/17/1976,635-10-5231,82380.8,9274 1242 4331 5402,Los Angeles,90016,862-148-6761
22279,1,Henry,Mckerli,Divorced,White,5/9/1962,039-47-0742,NA,5591 6075 98940 6818,Los Angeles,90007,
22284,0,Jessica,Thurlow,Married,White,9/12/1989,687-66-5685,32439.5,1816 3870 3461 0946,Los Angeles,90004,316-780-3661
22286,0,Madelyn,Blenkle,Married,White,8/24/1979,415-91-0010,97540.3,9744 6531 0805 6713,Los Angeles,90015,971-073-2685
22293,0,Caitlin,Bennier,Married,Hispanic,11/6/1964,179-13-9153,95796.3,6745 7728 3866 9866,Los Angeles,90014,424-029-3664
22294,1,Katke,Wyllie,Never Married,,8/6/1958,109-04-1984,88631,1878 2421 85879824,Los Angeles,90001,
22295,0,Samantha,Penver,Never Married,White,7/15/1989,465-04-7791,76351.2,1394 6117 2781 9907,Los Angeles,90002,949-985-4118
22297,0,April,Berry,Never Married,Black,10/27/1995,480-66-1902,95372.2,9836 9671 5967 9270,Los Angeles,90006,225-627-1267
22299,1,Eliza,Mckarthy,Married,,3/25/1976,,28006.8,7800 74363 1740 9227,Los Angeles,90005,334-572-8962
22306,0,Liam,Verco,Married,White,8/13/1960,659-61-9145,10559.3,4508 2667 5114 1776,Los Angeles,90001,717-748-9477
22308,0,Jayden,Clarke,Never Married,White,12/8/1958,378-10-5939,34831,2958 2777 6280 4232,Los Angeles,90016,414-586-7939
22314,1,Chkoe,Kunoth,,,2/19/1954,199-81-1628,219740.6,4669 920 3224 5598,Los Angeles,90001,864-357-6928
22321,0,Ethan,Edson,Married,Hispanic,10/17/1952,591-86-1457,123006.4,3096 9058 6321 5236,Los Angeles,90010,629-441-2765
22322,1,Ema,Wastelk,Married,White,1/24/1959,514-51-2750,182635.9,6243 794 7 8964 5396,Los Angeles,90009,
22323,1,Harr8son,Edson,,,1/30/1949,721-83-8886,75738.4,7557 3355 2858 4956,Los Angeles,90013,
22326,0,Lara,Matthews,Married,White,11/23/1975,315-08-0576,32963.5,7355 1622 8189 1175,Los Angeles,90001,707-581-5423
22332,1,Johsua,Dobell,,White,4/20/1949,249-10-8483,NA,8184 7622 587 7305,Los Angeles,90010,631-307-9570
22334,0,Sana,Malkoun,Married,White,2/1/1985,255-70-4259,13336.6,3309 1717 1593 2879,Los Angeles,90011,810-347-6991
22340,0,Isabella,Meaney,Married,White,2/24/1967,182-57-2813,52992.9,5353 7508 5180 7147,Los Angeles,90010,803-134-8671
22342,0,Lucy,Vincent,Never Married,White,8/20/1984,726-64-2089,92429.3,0271 6039 3767 6650,Los Angeles,90013,305-103-2395
22344,0,Ella,David,Never Married,Hispanic,3/29/1972,614-92-9855,108907.2,0257 8856 4733 2693,Los Angeles,90016,808-614-2277
22345,0,Kelsey,Mcgahey,Married,Black,7/27/1992,492-41-5592,26810.2,0892 9312 0078 3257,Los Angeles,90013,202-210-1036
22354,1,Annabella,Donaldson,Married,White,7/18/1976,,NA,0121 457 6376 0746,Los Angeles,90012,
22355,1,Paul,Matthewj,,,1/1/1994,395-43-1911,92130.5,7265 6779 3130 269,Los Angeles,90006,272-766-1559
22364,0,Isabella,Ryan,Married,Black,11/29/1970,673-40-2905,29530.2,8872 7522 7617 6679,Los Angeles,90013,251-090-0718
22365,1,Brodie,Masone,Divorced,,6/20/1947,,61413.1,4040 1155 084 1644,Los Angeles,90009,920-863-4654
22374,0,Mitchell,Campbell,Married,White,4/29/1973,641-52-6972,49630,2999 5540 4231 8514,Los Angeles,90005,651-267-2384
22377,0,Kiara,Tien,Never Married,Black,1/26/1992,241-67-7719,33976.1,3075 3729 5277 0088,Los Angeles,90017,973-806-0899
22379,0,Lachlan,Noble,Married,Hispanic,10/1/1979,313-57-7374,71378.5,2909 8261 5152 6742,Los Angeles,90012,813-879-0104
22381,0,Tahlia,Kyriacou,Married,Black,5/23/1947,426-08-2199,137334.8,7755 7514 1644 4984,Los Angeles,90004,478-133-8855
22389,1,Brote,Aspinall,,Hispanic,9/17/1994,,57473.1,0480 3231 8233 0381,Los Angeles,90020,
22396,0,James,Butt,Divorced,White,5/10/1963,350-87-2115,97280.4,9898 5270 5914 1087,Los Angeles,90006,571-139-7547
22402,0,Makenzi,Thorpe,Married,White,2/5/1952,037-25-4198,55463.7,7199 7621 4168 0017,Los Angeles,90003,937-886-6514
22404,1,Michael,Camppell,,,1/11/1984,,65429.6,9621 9077 0192 9225,Los Angeles,90009,272-889-7848
22406,1,Juliana,Grin,Married,White,3/27/1957,,168552.5,4332 3789 99871 7967,Los Angeles,90001,
22407,1,Jacop,Fearon,,,11/19/1956,227-77-9934,191967.8,5291 2419 146 6713,Los Angeles,90014,407-329-4637
22414,1,Maahk,Eglinton,Married,,4/20/1977,296-63-7565,NA,27697266 4083 7389,Los Angeles,90009,701-402-9699
22417,1,Callvm,Leaver,,White,11/19/1995,,32330.3,3184 1117 5501 87677,Los Angeles,90018,951-658-9061
22420,1,Sma,Lowe,Married,,8/17/1962,692-46-1853,NA,5045 23049 1534 3732,Los Angeles,90007,401-743-3448
22427,0,Mitchell,Win,Married,Hispanic,12/28/1972,023-19-3716,69153.5,1176 9534 4612 4825,Los Angeles,90016,346-902-5427
22428,0,Benjamin,Wisby,Married,White,12/2/1970,204-60-3872,55881.7,0718 9057 9201 3725,Los Angeles,90004,551-084-6800
22432,1,Clodag,Gao,,White,4/21/1974,,62937.3,3578 282 9431 0009,Los Angeles,90009,307-322-5123
22434,1,Anber,Miah,Divorced,Black,4/14/1982,078-97-0976,NA,5737 6770 0462 4101,Los Angeles,90006,
22439,1,Katie,Rian,Married,,9/22/1971,317-56-1223,NA,9135 2564 7681 5626,Los Angeles,90015,
22445,0,Madison,Thorpe,Married,Asian,9/3/1995,299-25-9717,32900.1,0956 8361 0992 8279,Los Angeles,90017,440-028-0224
22454,1,Danil,Mcveigh,Married,Black,9/10/1992,,NA,2451 0755 2759 2984,Los Angeles,90013,
22457,0,Oliver,Large,Never Married,Hispanic,7/6/1983,208-98-6104,64091.1,2050 1449 4165 5328,Los Angeles,90006,405-040-3493
22458,1,Em8ily,Crook,,,10/16/1974,149-91-9918,20601.3,9781 3532 975 4886,Los Angeles,90003,817-436-6038
22466,1,arrison,Burfird,Married,White,6/19/1992,,34771.7,6734 9941 1400 358,Los Angeles,90007,503-456-2383
22478,1,Matilda,White,,White,6/1/1964,,NA,0535 1126 19853184,Los Angeles,90008,512-887-2393
22482,0,Abbey,Needham,Never Married,Black,3/30/1970,060-35-8035,54186.9,3953 6900 6283 1443,Los Angeles,90015,314-663-7790
22486,1,Erin,Hofhuis,Never Married,,10/17/1963,,NA,3705 372 0919 2721,Los Angeles,90010,930-154-4671
22490,1,Chloe,Morrizon,,,3/6/1966,669-15-7986,248984,4364 5568 6943 4549,Los Angeles,90006,
22494,1,Nemejia,Clarke,Divorced,,11/20/1989,,28714.8,8233 0440 196 3577,Los Angeles,90013,862-710-7475
22505,0,Lily,Eyles,Married,White,10/22/1953,014-29-5543,70068.7,6589 3056 2177 3729,Los Angeles,90002,682-734-7898
22508,0,Jack,Miles,Never Married,Hispanic,8/1/1991,111-55-7444,30894.5,4185 4049 6712 2037,Los Angeles,90003,906-554-4402
22510,0,Alec,Dixon,Never Married,White,5/25/1976,366-93-7935,88669.1,7550 9932 0893 2780,Los Angeles,90007,317-579-3639
22514,1,Josthua,Thorpe,Never Married,,6/27/1955,652-77-0302,94882.5,96890 6864 8696 4485,Los Angeles,90010,
22517,0,Jaime,Petersen,Divorced,White,4/11/1996,192-03-9792,60655.3,0650 4713 9178 1292,Los Angeles,90012,520-853-2744
22518,0,Caitlyn,Maynard,Never Married,Asian,7/20/1949,685-73-0437,162146.1,3971 3826 5863 4562,Los Angeles,90015,732-145-4053
22534,1,Xany,Du,Never Married,,11/30/1996,075-22-5392,NA,2054 8487 6834 0393,Los Angeles,90007,
22535,0,Alana,Bishop,Married,White,4/30/1983,464-32-8398,172318.7,3216 4991 8826 9438,Los Angeles,90016,910-012-3114
22536,1,Noa,Blake,Married,Asian,5/4/1959,718-73-6247,NA,0364 33802702 4610,Los Angeles,90019,
22541,0,Dylan,Ebert,Married,White,5/13/1972,685-57-1938,13226.3,3848 1598 6882 2715,Los Angeles,90002,320-039-8974
22554,0,Jack,Tsaxirlis,Married,White,5/29/1951,314-66-8849,130569.2,4294 7391 3061 1530,Los Angeles,90012,309-878-9072
22560,1,Carly,Eglinton,,White,1/24/1976,,NA,0909 6405 51390999,Los Angeles,90003,325-061-8916
22565,1,Ami,Crojsman,Never Married,White,11/9/1959,053-52-6822,50168.8,5510 8324 8383 02198,Los Angeles,90009,
22566,0,Fergus,Mccarthy,Married,White,2/6/1979,545-69-4102,71912.1,3291 0398 8792 8270,Los Angeles,90004,650-181-8597
22571,0,Madeleine,Lock,Married,White,1/2/1979,177-71-4913,87337.9,3735 5665 1479 7331,Los Angeles,90004,702-949-8361
22573,0,Kayla,Sabila,Married,White,9/14/1959,499-40-5628,89833.7,9517 3182 7462 2302,Los Angeles,90014,814-928-3927
22575,0,Matthew,Blake,Married,White,11/20/1967,361-91-6148,280684,2767 7919 1184 9555,Los Angeles,90010,567-379-6536
22579,1,Zali,Godvrey,Married,White,6/15/1959,,142826.7,6277 8142 0837  1105,Los Angeles,90006,
22581,0,Sonja,Chandler,Widowed,White,5/11/1951,610-74-7366,38517.4,3126 1009 1179 2045,Los Angeles,90020,605-975-1299
22585,1,Catherine,Lamprey,Married,Asian,1/17/1953,,NA,1316 32981 3266 2295,Los Angeles,90015,
22603,1,Samantba,Matthews,Married,,3/6/1951,402-31-6248,NA,9266 70219 7872 6164,Los Angeles,90015,973-348-5713
22604,1,Caitlin,Hant,,Asian,3/7/1957,121-27-1967,163362.5,4688 815 1193 4928,Los Angeles,90009,
22608,0,Ebony,Blake,Never Married,White,4/8/1961,389-94-8107,74738.9,6809 9848 2364 7651,Los Angeles,90011,210-365-9216
22614,0,Noah,Hobson,Never Married,Black,7/5/1989,082-33-2278,114921.6,3342 5009 4386 1839,Los Angeles,90008,980-053-8298
22616,0,Bradley,Goonan,Married,Hispanic,1/3/1974,106-62-8148,43349.2,0514 7374 0847 8197,Los Angeles,90015,240-468-8902
22624,0,Juliana,Dent,Married,White,4/3/1970,571-90-0595,65863,9347 9700 5003 0336,Los Angeles,90017,267-162-6339
22628,1,Haahley,Bardel,Married,,10/7/1960,172-61-4042,NA,9530 6218 4900 3351,Los Angeles,90020,562-360-1303
22629,1,Ava,Darbishire,,Hispanic,7/18/1969,402-68-6673,NA,0881 98717 0220 5415,Los Angeles,90016,
22632,0,William,Campbell,Never Married,Hispanic,7/4/1968,554-87-0063,28195.9,6002 6568 9912 0544,Los Angeles,90006,225-596-2928
22638,0,Shelby,Mcjannett,Married,White,12/11/1949,046-19-7672,117033.1,2283 3058 3149 5823,Los Angeles,90007,401-034-6718
22645,0,Zachariah,Ho,Married,Black,9/17/1954,336-89-3949,29594.9,6863 2316 2953 6215,Los Angeles,90010,252-619-4480
22647,0,Jordan,Darlaston,Married,Black,3/18/1973,270-20-4074,95289.5,1357 7880 2528 3651,Los Angeles,90005,260-968-1963
22650,1,David,Oreskovic,Married,,9/21/1970,353-15-1203,NA,50576420 4599 1322,Los Angeles,90013,
22658,0,Teileah,Konstad,Married,Others,6/21/1994,278-84-8958,70216.5,4319 7865 0248 9160,Los Angeles,90016,781-129-1428
22671,1,Zarlia,Lante,,,5/22/1982,695-09-3284,55903,4149 43068 8653 9618,Los Angeles,90006,304-057-1773
22674,0,Bailee,Balazs,Married,White,12/14/1971,637-60-7334,12049.8,9596 5703 8261 2657,Los Angeles,90010,940-334-7694
22675,0,Claire,Huxley,Never Married,Asian,02/30/1986,424-42-8078,118235.2,7820 6231 2291 4768,Los Angeles,90007,425-240-6200
22679,0,Clodagh,Noble,Married,Black,9/23/1957,416-58-0336,94283.4,0846 6239 1454 4118,Los Angeles,90016,220-771-7205
22681,0,Lexie,Wooley,Widowed,Black,1/3/1955,037-02-5264,180915,2313 5830 8477 0041,Los Angeles,90016,618-269-0489
22684,1,Olifer,Duley,Married,,7/23/1965,436-26-7578,66763.4,3289 8431 5939 4944,Los Angeles,90010,
22691,0,Jordan,White,Married,White,7/28/1989,470-28-2814,202290,2424 6355 8225 0158,Los Angeles,90013,539-611-1029
22715,0,Abby,Mason,Married,White,8/9/1950,578-94-3610,60191.2,4608 7445 7497 0628,Los Angeles,90002,414-677-7017
22718,0,Harry,White,Widowed,Asian,6/6/1974,577-77-1804,66354.2,6881 6486 3779 8134,Los Angeles,90017,925-414-6652
22723,0,Paige,Campbell,Never Married,White,5/26/1967,596-74-4825,54004.9,5925 8059 8230 2356,Los Angeles,90016,408-610-9298
22730,1,Lois,Dion,Never Married,,2/19/1949,537-02-0400,40922.5,5562 6545 69497 4684,Los Angeles,90015,253-469-3570
22740,0,Keira,Nye,Never Married,White,1/3/1983,654-80-4613,185562,1657 1559 9505 7023,Los Angeles,90001,229-384-9495
22742,0,Isabella,White,Never Married,White,5/25/1977,185-09-1042,57953.8,2941 6977 4592 2472,Los Angeles,90010,267-622-8590
22750,0,Clain,Ryan,Married,White,10/21/1956,106-69-9350,67293.8,8403 4545 8425 9537,Los Angeles,90008,669-293-8325
22756,0,Samuel,Gazzola,Never Married,Hispanic,10/5/1947,627-42-8221,70674.8,6453 9209 2304 6742,Los Angeles,90010,478-458-9516
22757,1,Wilson,Gigny,Never Married,White,7/4/1960,487-97-3758,NA,72092366 9103 8747,Los Angeles,90013,
22763,1,James,Pedtingill,Married,,7/11/1981,120-95-3002,NA,2410 1819 4565 1791,Los Angeles,90005,
22770,1,Cassantra,Jang,,,8/1/1985,521-92-6842,NA,3286 7912 3961 5119,Los Angeles,90008,206-034-2601
22771,1,Harrijon,Godfrey,Divorced,,10/14/1948,234-64-7579,NA,212 8163 0362 4199,Los Angeles,90001,786-654-9527
22776,1,Emiily,Webb,,White,12/6/1949,,NA,0382 511 0600 7806,Los Angeles,90013,706-360-2470
22784,0,Sam,Blake,Married,White,2/6/1983,313-86-7630,99792.2,8672 5319 9704 6429,Los Angeles,90012,203-521-9531
22792,0,Jake,Matthews,Never Married,Black,7/20/1980,345-96-3173,67608.5,7350 7223 9066 0079,Los Angeles,90001,309-655-6636
22793,0,Miller,Mccarthy,Divorced,White,6/7/1997,540-72-5987,47663.7,3449 6273 2779 8594,Los Angeles,90007,814-216-9061
22800,1,Josh,Mahoney,,White,6/28/1972,004-31-8196,37453.9,5705 0789 52026 1080,Los Angeles,90002,585-205-1093
22801,0,Tiahana,Lock,Never Married,White,1/6/1979,136-49-8859,51529.9,4017 0794 4574 2662,Los Angeles,90010,254-659-8762
22811,0,Trinity,Zilm,Married,White,4/28/1953,132-07-5735,71565.5,7306 5727 3506 2261,Los Angeles,90020,208-546-0781
22813,1,Cbarles,Fitzpatrick,Married,,3/7/1947,225-39-7178,NA,5636 3790 15785 2366,Los Angeles,90003,539-427-4499
22818,0,Blake,Nguyen,Married,Hispanic,4/28/1989,160-50-0706,44756.4,4433 3598 1800 6209,Los Angeles,90019,580-337-6410
22824,0,Jade,Every,Married,Hispanic,11/29/1965,479-39-9002,89709.2,3285 7630 0564 0984,Los Angeles,90013,220-127-4118
22828,0,Hugh,Mincher,Never Married,White,2/24/1987,428-04-5182,14045.6,3231 1715 0794 0893,Los Angeles,90013,570-619-0882
22830,0,Emiily,Noble,Divorced,Asian,3/8/1966,215-51-0229,86609.9,8224 8444 2036 3535,Los Angeles,90015,810-370-0583
22838,1,Mathew,Boileau,Never Married,Black,3/16/1973,,63231.3,9850 715 6669 2455,Los Angeles,90014,
22840,1,George,Hobxon,Married,,9/5/1948,,NA,6954 3581 8129 2261,Los Angeles,90005,518-301-9449
22841,0,Joshua,Green,Married,Asian,10/30/1972,659-24-7732,50936.2,2985 5280 4766 5435,Los Angeles,90003,505-116-7672
22847,1,Jessica,Madge,Married,,11/14/1980,500-64-6077,NA,1536 4913 19443 6670,Los Angeles,90010,
22848,0,Deakin,Petersen,Never Married,White,6/2/1954,590-94-0381,82664.3,1453 0297 7994 8553,Los Angeles,90017,785-537-2188
22853,1,Levi,Hannakan,Married,Hispanic,5/19/1955,442-02-8972,NA,0166 920 7173 0976,Los Angeles,90020,
22861,1,Rebeccw,Feeny,Married,White,4/7/1968,316-58-7607,NA,7655 7478 04201 8787,Los Angeles,90009,616-934-7514
22870,1,William,Grimster,,White,3/26/1987,,159947,4623 1769 20991 9799,Los Angeles,90009,
22871,1,Gemaly,Lodge,Never Married,,7/13/1950,079-95-1428,NA,3092 2242 0427 640,Los Angeles,90012,571-304-9655
22872,0,Ella,Schjolden,Divorced,White,10/9/1986,354-30-0571,135232.9,4434 0758 7110 4001,Los Angeles,90015,430-117-9610
