ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
21776,0,Jake,Matthews,Never Married,Hispanic,6/18/1962,452-53-9633,13967.9,6192 1584 1055 3399,Los Angeles,90013,252-181-8798
21777,0,Taylah,Stroeh,Never Married,White,6/17/1970,536-52-3167,83310.9,4366 2262 7696 8494,Los Angeles,90004,239-951-3452
21778,0,Hugo,Bevis,Widowed,Hispanic,1/17/1979,675-08-4390,41187.3,2201 5566 3605 9351,Los Angeles,90019,717-685-8013
21780,0,Brooklyn,Large,Divorced,American Indian-Alaska Native,8/21/1954,056-18-5540,324167.8,7522 0036 0850 5214,Los Angeles,90011,334-296-1194
21781,0,Alexandra,Southgate,Married,White,3/21/1987,462-36-2481,36360.5,6787 3525 6262 9532,Los Angeles,90007,872-473-9627
21782,0,Dylan,Tyerman,Divorced,Black,3/7/1978,524-97-0233,152999.5,5630 7328 5329 2524,Los Angeles,90002,435-200-2397
21783,0,William,Hewson,Never Married,White,5/13/1977,426-67-5327,29712.3,9076 3710 5079 0803,Los Angeles,90002,410-341-6250
21784,0,Aidan,Butt,Never Married,Asian,11/4/1986,396-16-0558,269418.7,3346 2740 4247 1529,Los Angeles,90010,406-034-6096
21785,0,Hayden,Nguyen,Married,Hispanic,5/1/1967,648-86-7395,99768,6263 7512 2441 4844,Los Angeles,90013,854-273-1353
21786,0,Hari,Sedgwick,Married,Black,7/6/1958,286-13-2199,51416.9,7525 4461 7940 7783,Los Angeles,90006,959-116-6877
21787,0,Fynn,Webb,Married,White,3/23/1965,270-99-3930,30524.5,7680 1846 4857 3765,Los Angeles,90009,856-765-3329
21788,0,Hana,Petersen,Never Married,White,8/26/1988,364-24-5240,30875.5,8048 8137 9792 6057,Los Angeles,90013,781-100-8049
21790,0,Ashlie,Campbell,Never Married,White,4/2/1956,153-54-6109,307530.3,4969 0380 3277 1025,Los Angeles,90012,848-313-9577
21791,0,Abbey,Webb,Widowed,White,4/10/1960,093-91-0131,83050.1,5479 0329 0109 0514,Los Angeles,90020,801-330-1011
21792,0,Pace,Bischelberger,Divorced,Black,4/2/1992,412-93-1492,181483.1,6516 9402 4854 3467,Los Angeles,90017,810-405-7268
21793,0,Daniel,Campbell,Divorced,Black,2/21/1971,217-76-1625,36647.1,2453 2328 1732 0515,Los Angeles,90020,786-217-8037
21794,0,Callum,White,Widowed,White,2/11/1983,603-40-7165,119712.2,0841 5992 8543 6080,Los Angeles,90009,315-487-1638
21795,0,Hayden,Hirsinger,Married,Asian,8/4/1963,058-80-5511,83935.9,4840 4236 3969 8442,Los Angeles,90004,228-138-6770
21796,0,William,White,Married,White,12/9/1984,156-40-8742,99773.8,1592 5126 7571 9437,Los Angeles,90015,214-127-2306
21797,0,Lucas,Priest,Married,White,7/11/1981,557-14-4028,43916.1,6479 8404 8971 4765,Los Angeles,90013,573-675-7953
21798,0,Zack,Clarke,Married,White,5/26/1995,636-44-5893,24242.5,8081 5560 0087 0769,Los Angeles,90003,415-106-5569
21800,0,Caleb,Taubers,Never Married,White,5/16/1993,420-37-9505,49227.1,4696 4626 1035 8193,Los Angeles,90005,402-695-0884
21801,0,Harley,Lund,Never Married,Hispanic,8/17/1977,164-62-8645,81186.2,3418 0271 8451 8642,Los Angeles,90005,580-756-1668
21802,0,Daniella,Drechsler,Married,White,9/8/1968,028-30-9565,77488.4,3848 7186 0479 2701,Los Angeles,90020,757-354-0770
21803,0,Jasmine,Baillie,Never Married,White,1/18/1980,137-24-1008,41940.1,8014 9056 6809 5414,Los Angeles,90015,518-534-2381
21805,0,Benjamin,Struck,Divorced,White,9/26/1986,672-46-8119,66164,2828 8053 5244 1474,Los Angeles,90019,585-803-2880
21806,0,Josephine,Maliphongs,Never Married,White,10/18/1961,338-37-1490,56422.4,4773 0494 7850 9205,Los Angeles,90016,406-275-8250
21807,0,Kyle,Conrick,Never Married,White,2/19/1992,329-18-3574,89413.5,2536 7016 5412 3097,Los Angeles,90001,754-005-1800
21808,0,Charlotte,Blackwell,Married,White,10/28/1993,503-90-3386,171565.4,0032 2499 6526 0418,Los Angeles,90018,417-632-8040
21809,0,Chase,Mrosek,Never Married,Black,4/14/1954,059-04-3996,48216.1,0584 2705 5436 4183,Los Angeles,90009,614-030-1654
21811,0,Harrison,Thollar,Married,White,7/1/1975,544-24-6156,24484.1,6631 0467 3678 8169,Los Angeles,90001,646-814-4647
21813,0,Liam,Tolfts,Married,Asian,6/6/1953,611-98-7152,57381.7,7715 2554 0156 4541,Los Angeles,90004,712-562-8395
21814,0,Thomas,Spicer,Never Married,White,9/3/1959,577-51-3966,62532.1,4226 8006 7558 5323,Los Angeles,90017,732-923-2811
21815,0,Ruby,Mason,Never Married,White,11/26/1973,557-69-5321,74434.1,4912 2137 5277 8416,Los Angeles,90015,831-288-8099
21816,0,Heath,Rotman,Never Married,Hispanic,6/28/1955,646-32-9820,263502.8,6044 5895 3285 2850,Los Angeles,90020,510-234-1480
21817,0,Alexandra,Birthisel,Never Married,White,2/27/1978,378-65-6125,29366.7,2468 2886 0051 9252,Los Angeles,90010,380-121-4139
21818,0,Kelsea,White,Married,White,1/10/1995,029-81-8961,81446.3,9140 2771 7118 5716,Los Angeles,90014,970-463-8188
21819,0,Imogen,Grosvenor,Married,Hispanic,8/13/1990,709-72-7477,228515.5,0860 3296 0738 2696,Los Angeles,90014,540-094-9057
21820,0,Annabel,Andersch,Never Married,White,1/1/1964,111-13-1448,81142.2,4897 5094 8332 3079,Los Angeles,90014,978-934-6866
21821,0,Imogen,Green,Divorced,White,7/12/1968,019-48-0155,65440.9,6711 6988 9753 4441,Los Angeles,90012,651-828-3589
21822,0,Ella,Dixon,Widowed,White,7/6/1974,365-05-1727,91907.1,5170 9684 3631 9741,Los Angeles,90004,804-449-2171
21823,0,Kate,George,Divorced,Black,2/5/1997,526-80-2362,55943,0514 9444 6076 0622,Los Angeles,90010,706-956-1439
21824,0,Zachary,Boyle,Married,Others,9/7/1987,186-17-1348,257084.6,6672 6649 9154 9263,Los Angeles,90010,316-373-1995
21825,0,Madison,Mewett,Married,White,8/18/1947,570-53-1538,86467.8,2878 3753 3246 5593,Los Angeles,90015,508-767-5472
21826,0,Ryan,Mellick,Never Married,White,12/15/1989,469-41-8822,83701.3,4530 6637 2572 6802,Los Angeles,90002,307-166-8717
21827,0,Eliza,Wynne,Married,White,8/26/1967,276-39-0382,96028.2,8857 2398 5908 7817,Los Angeles,90005,320-860-4123
21828,0,Damien,Fernando,Never Married,White,3/14/1981,246-21-2804,199661,5805 4971 2720 5588,Los Angeles,90015,321-626-2704
21829,0,Matthew,Yun,Widowed,White,11/17/1951,652-95-9488,103011.6,6948 9962 9581 6158,Los Angeles,90020,620-838-4996
21830,0,Macormack,Curry,Married,White,4/29/1963,120-79-6391,53667.1,7445 9779 6362 2497,Los Angeles,90012,601-696-2811
21831,0,Stephanie,D'emden,Married,White,3/30/1984,018-33-4834,94375,5412 1061 1690 1845,Los Angeles,90015,925-460-2358
21833,0,William,Stearnes,Married,Hispanic,7/16/1977,421-30-6372,109646.4,4687 7883 4801 5594,Los Angeles,90002,409-241-0749
21834,0,Evan,Bishop,Married,White,10/17/1969,082-65-5097,80014.2,2086 3234 2801 1330,Los Angeles,90012,970-834-6589
21835,0,Lily,Hingston,Married,White,4/9/1964,439-23-6013,52753.1,5081 9028 9730 0669,Los Angeles,90011,510-256-0576
21836,0,James,Baddeley,Married,White,5/20/1974,618-83-3681,10591.9,3326 9377 8229 3662,Los Angeles,90010,570-274-1545
21837,0,Elizabeth,Bentham,Never Married,Asian,11/5/1990,125-65-3806,142629.1,1743 2085 2382 6809,Los Angeles,90008,334-816-3898
21839,0,Ky,Walpole,Widowed,White,2/24/1963,487-93-6581,82030.3,4342 7785 8172 1264,Los Angeles,90009,615-653-0502
21840,0,Daniel,Reid,Married,White,4/18/1962,713-54-4556,59538.3,2663 6858 9214 9108,Los Angeles,90017,617-227-7448
21841,0,Evan,Curry,Never Married,Hispanic,11/17/1965,255-39-3060,24603.6,6769 8289 4310 3493,Los Angeles,90005,646-869-8988
21842,0,Harvey,Campbell,Married,White,4/27/1976,496-35-3993,50365.5,4460 4872 9904 8787,Los Angeles,90010,913-457-4342
21844,0,Chloe,Campbell,Married,White,11/13/1977,319-70-9408,51794,1234 2538 0547 9975,Los Angeles,90001,267-557-1500
21845,0,Maddison,Basterfield,Never Married,White,12/4/1983,199-83-1945,53020.3,8728 5888 8280 2560,Los Angeles,90013,606-885-0880
21846,0,Harry,Majchrowska,Married,White,12/22/1983,722-51-7005,163696.2,5859 4118 8627 6007,Los Angeles,90001,225-881-5272
21847,0,Morgan,Heron,Divorced,White,9/28/1964,213-38-7056,36234.9,7577 9944 5187 6695,Los Angeles,90006,636-474-8410
21848,0,Michael,Thredgold,Never Married,White,9/20/1957,684-77-7677,27718,5059 2459 2394 3830,Los Angeles,90006,845-504-0089
21849,0,Ryan,Green,Married,White,1/4/1975,063-54-1750,48523.6,9154 1595 6842 2177,Los Angeles,90008,713-573-1221
21850,0,Emiily,Hewson,Married,White,8/18/1960,114-15-1091,112884.1,6307 2035 0188 4032,Los Angeles,90012,509-032-0594
21851,0,Kristen,Stephenson,Never Married,Black,6/16/1965,561-32-1945,74722.2,9915 4566 4880 0333,Los Angeles,90002,910-733-0072
21852,0,Cooper,Death,Never Married,White,7/1/1981,672-60-7810,43789.6,4711 2563 2934 7794,Los Angeles,90001,361-244-3565
21853,0,Jacob,Whiteley,Never Married,Asian,12/9/1988,132-92-2092,40054.5,4110 5308 3483 0477,Los Angeles,90017,479-193-2558
21854,0,Taylah,Honeychurch,Never Married,White,4/20/1989,315-09-3739,71292.8,3625 8000 9187 8442,Los Angeles,90001,229-919-3388
21855,0,Alexander,Madigan,Married,White,7/27/1994,479-38-4750,153019.1,2491 6585 1282 3666,Los Angeles,90012,623-360-1453
21856,0,Kiara,Margrie,Married,Hispanic,7/2/1972,346-25-0753,20541.4,7808 8465 3014 7864,Los Angeles,90010,406-013-0391
21858,0,Chloe,Green,Married,White,12/7/1970,701-97-7655,62637.5,6503 6765 8615 2748,Los Angeles,90002,940-299-1717
21859,0,Emiily,Doody,Married,Hispanic,10/7/1981,381-74-0197,22538.5,4358 3599 9526 7277,Los Angeles,90002,404-826-0227
21860,0,Jasper,Webb,Never Married,White,3/30/1958,016-98-1743,237515.7,8833 4848 7446 3069,Los Angeles,90011,715-290-8860
21861,0,Taylor,Goldsworthy,Married,White,5/5/1989,197-60-4055,57914.2,7256 5287 3818 7158,Los Angeles,90015,616-938-3469
21862,0,Patrick,Campbell,Married,Hispanic,5/19/1960,068-92-1520,69044.2,6272 9211 6089 4406,Los Angeles,90010,571-041-4723
21863,0,Tyler,Beattie,Never Married,Black,2/18/1996,595-87-1525,20085.1,6956 7441 4680 9292,Los Angeles,90010,618-984-6776
21865,0,Joselyn,Reid,Never Married,White,10/20/1967,468-95-1899,46450,1768 8661 2658 1396,Los Angeles,90016,440-618-2376
21866,0,Aikaterina,Lowe,Married,White,6/2/1974,617-41-2050,30908.5,0598 3016 5046 8781,Los Angeles,90005,501-413-7087
21867,0,Stella,Oolgaard-snijder,Widowed,White,1/24/1976,014-56-5101,60248.3,0768 5909 0931 3911,Los Angeles,90011,765-743-2302
21868,0,Jack,Gillard,Divorced,White,12/7/1969,016-99-6690,31620.4,2884 7547 2730 0987,Los Angeles,90010,831-622-8752
21869,0,Holly,Coleman,Never Married,Asian,3/22/1961,596-48-2178,82631,3173 4718 1788 6168,Los Angeles,90010,626-050-8097
21870,0,Stephanie,Morrison,Divorced,Hispanic,7/12/1977,256-68-2108,70337.5,7172 3419 1019 6977,Los Angeles,90016,626-448-9679
21871,0,Chelsea,Formichella,Never Married,White,4/25/1993,623-54-0681,199192.5,9018 6339 3795 8579,Los Angeles,90013,603-191-7121
21872,0,Tansy,Haar,Married,White,3/23/1958,143-46-5853,37715.8,8714 6831 3792 0392,Los Angeles,90016,201-277-1510
21874,0,Abby,Beal,Married,White,5/22/1985,659-01-6417,115647.7,8048 2743 6158 8309,Los Angeles,90019,878-681-3078
21875,0,Joshua,Millar,Never Married,Black,3/18/1979,653-35-8837,10536.7,0703 8450 2205 4776,Los Angeles,90020,608-357-2116
21876,0,Blake,Bloomfield,Never Married,White,2/8/1956,351-48-0679,58165.4,5520 8250 1916 6369,Los Angeles,90015,952-661-4899
21877,0,Kristo,Excell,Married,White,1/14/1996,696-72-4093,44825.2,5960 1795 9127 0830,Los Angeles,90002,515-711-7293
21878,0,James,Blake,Never Married,White,12/3/1994,577-19-9740,57023.1,8281 3431 2018 8577,Los Angeles,90002,714-108-1414
21880,0,Juliana,Grainger,Married,White,3/8/1974,414-01-9264,219814.1,2406 3216 6041 7009,Los Angeles,90013,662-063-8689
21881,0,Chloe,Benger,Married,Black,8/27/1973,060-46-6253,141562.6,4152 7064 6286 6359,Los Angeles,90003,619-387-1956
21882,0,Ryan,White,Married,White,10/30/1975,385-30-8612,138617.2,2843 9260 1562 3479,Los Angeles,90001,360-318-6224
21883,0,Lucy,Reid,Married,Black,5/11/1965,455-64-7375,42430.2,9162 2564 1499 4792,Los Angeles,90018,507-016-3923
21884,0,Louis,Monis,Never Married,Black,5/25/1966,575-50-8402,118300.2,1309 3513 2908 7698,Los Angeles,90013,984-004-7685
21885,0,Aimee,Wisby,Divorced,White,1/9/1956,659-65-4958,20509.5,3377 0833 2510 8113,Los Angeles,90014,234-663-7159
21887,0,Luke,White,Married,White,9/30/1982,251-70-8400,14410.5,6697 2019 6673 4825,Los Angeles,90015,330-975-3736
21888,0,Abby,Vincent,Never Married,White,5/2/1970,376-10-4190,39085.3,1938 3109 3256 3477,Los Angeles,90004,541-424-5138
21890,0,Aaron,Tarooki,Married,Black,11/30/1971,481-34-9714,14015.8,6003 3764 0020 9299,Los Angeles,90009,972-972-4684
21891,0,Lachlan,Hauripz,Married,White,3/30/1979,683-40-6872,212011.9,9292 9220 5057 0782,Los Angeles,90010,617-843-9712
21892,0,Kiara,Lodge,Married,Hispanic,3/14/1984,387-33-5165,55771.2,5054 2212 4302 9978,Los Angeles,90001,732-606-7250
21893,0,Timothy,De smeth,Married,White,9/28/1973,279-91-0181,81388.7,2221 0387 0336 8232,Los Angeles,90003,562-587-5912
21894,0,Bailey,White,Married,Black,5/10/1968,258-50-7566,287398.6,6519 1783 3974 0022,Los Angeles,90017,937-343-7325
21895,0,Olivia,Segneri,Married,Hispanic,7/3/1983,709-03-3575,204601.4,0091 7108 7306 1860,Los Angeles,90010,989-130-7082
21896,0,Oscar,Berryman,Married,Hispanic,5/5/1961,087-92-8566,166457,8717 7165 6834 1207,Los Angeles,90020,704-242-0333
21897,0,Mitchell,Hanna,Divorced,White,3/23/1968,357-47-7380,25285.4,9335 2689 3469 4108,Los Angeles,90011,510-626-8964
21899,0,Mackinley,Lowe,Married,White,11/29/1947,190-85-8567,43605.8,7501 4240 5219 5454,Los Angeles,90004,775-464-5564
21900,0,Ysobel,Browne,Married,White,7/22/1954,007-47-6427,28931.7,6199 9534 5501 9234,Los Angeles,90010,310-425-5718
21901,0,Jacob,Whallin,Never Married,Hispanic,10/29/1958,486-95-1979,23885.4,5610 7478 8324 0719,Los Angeles,90013,831-817-4851
21902,0,Charlotte,Moyse,Never Married,Asian,12/11/1957,586-01-0515,21703.1,5786 4018 9436 2412,Los Angeles,90006,470-295-1421
21903,0,Brooke,Mccarthy,Married,Hispanic,8/11/1971,400-93-1845,90345.1,7295 4020 5764 0811,Los Angeles,90016,803-548-7890
21904,0,Nicholas,Wehr,Married,Asian,4/14/1974,017-78-9350,169850.1,0692 0556 8850 4692,Los Angeles,90003,802-800-8566
21905,0,Lucas,Rosendale,Married,White,12/8/1975,357-55-1012,31044.8,1195 8511 8679 7132,Los Angeles,90007,302-790-0261
21906,0,Madison,Gehling,Married,White,8/15/1984,514-77-0877,58702.7,4562 3424 0387 8189,Los Angeles,90019,727-612-6014
21907,0,Bella,Webb,Married,Hispanic,6/6/1982,118-83-4589,48447.4,4174 6712 1151 1903,Los Angeles,90007,430-834-0936
21908,0,Karlee,Webb,Never Married,White,4/12/1964,278-49-6532,52336.4,1730 1872 4906 4305,Los Angeles,90013,808-128-5779
21909,0,Tara,Beran,Never Married,Asian,3/24/1985,487-54-7625,90369.2,7342 3252 5303 3513,Los Angeles,90004,917-811-7703
21911,0,Cooper,Koschelew,Married,Asian,12/25/1964,200-37-9195,39240.6,4526 2093 2576 5588,Los Angeles,90018,252-945-3970
21912,0,Kayden,Leatham,Divorced,Hispanic,3/17/1971,271-37-8032,56394.4,9294 2816 2288 0889,Los Angeles,90014,308-337-5605
21913,0,Bridget,Jobber,Never Married,Hispanic,6/9/1973,636-89-7084,39574.7,7597 9937 4119 3080,Los Angeles,90009,650-903-7071
21914,0,Robin,Paterson,Married,White,8/16/1982,568-31-6107,79026.1,6154 4587 1421 6647,Los Angeles,90014,865-782-7737
21915,0,Benjamin,Campbell,Married,Hispanic,3/16/1956,175-46-8346,30253.9,0514 1550 0830 8170,Los Angeles,90003,239-123-1982
21916,0,Samuel,Fleet,Never Married,White,8/29/1959,122-02-8691,277827.9,4441 5131 5846 5071,Los Angeles,90004,703-620-4610
21917,0,Kirra,Coxon,Married,Black,2/25/1997,513-80-8743,26287.5,4814 1400 6522 8117,Los Angeles,90010,228-109-0834
21918,0,Deakyn,Roche,Married,Black,11/12/1969,446-02-6809,68393.1,2299 1579 2284 7147,Los Angeles,90010,276-410-7689
21920,0,Joshua,Morcom,Divorced,White,9/8/1953,351-53-2085,63913.2,0951 8073 5339 0075,Los Angeles,90013,941-971-1020
21921,0,Jackson,Broullet,Married,White,9/29/1987,573-56-8114,37719,0726 6574 4247 0744,Los Angeles,90017,440-921-4457
21922,0,Aiden,Warnock,Married,White,3/19/1972,618-53-2301,60175.6,5570 4356 9052 5614,Los Angeles,90004,413-653-8180
21923,0,Kai,Wagnitz,Never Married,White,12/18/1961,411-34-1036,140760.2,7704 1798 7705 2224,Los Angeles,90008,415-937-7911
21924,0,Kristo,Shelley,Married,Black,12/14/1957,386-77-0562,54431,1591 8172 1864 3265,Los Angeles,90014,717-717-3306
21925,0,Cooper,Gibbett,Never Married,Hispanic,5/20/1986,248-05-6644,20814.7,8308 8170 9658 9737,Los Angeles,90017,615-479-5121
21926,0,Jack,Kulas,Never Married,Hispanic,8/17/1974,413-28-4089,145596.3,8237 4361 1716 7308,Los Angeles,90017,352-577-3496
21927,0,Lynae,Bishop,Married,White,2/2/1948,094-28-9878,76998.8,6021 9354 6214 3293,Los Angeles,90017,619-933-4426
21929,0,Charlotte,Bartone,Married,White,12/10/1963,184-15-3528,73800.2,6419 2977 3451 2984,Los Angeles,90014,936-850-7854
21930,0,Thomas,Rudd,Never Married,Hispanic,1/7/1992,420-69-9637,36105,2323 9335 6128 4087,Los Angeles,90020,319-400-9413
21932,0,Sybella,Webb,Married,White,12/2/1995,497-53-3826,107498.5,7792 4161 4922 1027,Los Angeles,90020,949-733-9362
21933,0,Jacob,Lindschau,Divorced,White,3/13/1991,417-62-6854,32014,1195 1933 9940 4671,Los Angeles,90017,912-462-5007
21934,0,Ashton,White,Widowed,White,2/27/1956,188-98-2721,119593.1,4975 3365 1759 5384,Los Angeles,90005,904-461-7774
21935,0,Ky,Egglestone,Never Married,Hispanic,3/16/1984,340-86-3863,66633,6027 1125 4849 5652,Los Angeles,90016,212-379-7182
21936,0,Barnaby,Gaylard,Married,White,8/4/1966,094-87-9076,55925.7,3562 0136 8579 9427,Los Angeles,90003,973-620-5630
21938,0,Stelio,Papageorgiou,Married,White,5/25/1980,148-16-2178,13917.5,8207 3862 2430 1219,Los Angeles,90017,304-746-1379
21939,0,Oliver,Heerey,Never Married,White,10/15/1982,471-68-5927,209041.1,8845 8191 7820 1151,Los Angeles,90011,323-237-8471
21940,0,Adam,Crouch,Divorced,Others,1/19/1983,356-07-2484,25372.7,5910 3244 8823 5409,Los Angeles,90012,318-442-6324
21942,0,Taylah,Farah,Never Married,White,2/4/1959,192-81-4062,36283,1211 4316 3700 0330,Los Angeles,90005,260-770-8551
21943,0,Jacinta,Feneley,Never Married,Hispanic,8/13/1950,266-68-5973,51246.8,9981 4633 2042 0872,Los Angeles,90010,209-194-1473
21944,0,Matteus,Orpwood,Never Married,Hispanic,9/3/1959,202-10-7401,43143.3,1639 6468 4002 3745,Los Angeles,90004,817-042-2323
21945,0,Mikayla,Webb,Never Married,White,3/14/1947,116-84-1264,24300.6,6891 0469 5910 3293,Los Angeles,90006,434-576-3715
21946,0,Steven,Campbell,Married,Black,9/14/1972,456-47-2947,24257.8,4861 8595 3658 2949,Los Angeles,90017,734-152-9932
21947,0,Isabella,Miles,Married,White,7/17/1997,143-59-9829,41005.3,4478 7776 8810 8817,Los Angeles,90006,269-396-6125
21948,0,Tayah,Huxley,Never Married,White,10/23/1961,038-07-7021,54255.7,5892 9731 5789 3573,Los Angeles,90015,858-178-2169
21949,0,Jade,Menzies,Divorced,White,5/23/1992,371-11-0848,59209.7,1542 2996 4489 3428,Los Angeles,90005,857-943-8819
21950,0,Samantha,Dearing,Divorced,Asian,11/28/1952,104-45-4032,49880.9,0386 0726 6652 1469,Los Angeles,90015,936-598-0455
21951,0,Tiffany,Leonardi,Divorced,White,6/21/1972,512-43-5020,26019.7,7750 7202 2819 1271,Los Angeles,90006,351-797-2988
21952,0,Talissa,Roccatti,Married,Hispanic,12/6/1967,392-92-0929,77976.7,6156 7287 2384 5895,Los Angeles,90005,702-203-7875
21953,0,Jake,Campbell,Never Married,White,3/17/1948,497-81-6454,163246.1,9647 7068 3145 6509,Los Angeles,90019,541-286-8984
21955,0,Joel,Tinson,Married,White,5/11/1969,713-29-5488,259194.3,8217 3765 8648 4020,Los Angeles,90014,661-355-8458
21956,0,Lachlan,Scougall,Widowed,Hispanic,5/9/1955,154-20-1316,70039.8,4954 6650 6416 5253,Los Angeles,90016,660-305-5013
21957,0,Sebastian,White,Divorced,Others,3/4/1962,246-19-7654,71945.7,0939 8447 9996 1548,Los Angeles,90017,276-910-0612
21958,0,Jessica,Rasic,Married,Hispanic,3/17/1964,308-23-4370,70258,2773 8601 3515 5360,Los Angeles,90004,315-359-5231
21960,0,Benjamin,Green,Never Married,White,6/15/1980,230-22-9298,33436.8,8948 5628 2257 4405,Los Angeles,90020,727-842-6247
21961,0,Thomas,Matthews,Never Married,White,4/2/1980,327-07-1379,50576.4,1606 5074 7997 7571,Los Angeles,90011,856-095-0258
21962,0,Jessica,Bullock,Never Married,White,12/8/1947,147-87-8229,94057.8,2176 9463 8962 5386,Los Angeles,90002,563-532-9532
21963,0,Shelbey,Simmonds,Never Married,White,4/24/1951,469-08-0682,49942.5,1891 5260 9025 6933,Los Angeles,90015,205-458-2558
21964,0,Sam,Donegan,Never Married,White,3/15/1983,498-48-8126,86275.9,0359 0696 2902 0155,Los Angeles,90005,551-466-0783
21965,0,Joshua,Bligh,Never Married,Black,3/12/1993,125-07-5505,82828.7,7963 6428 5698 1792,Los Angeles,90011,845-185-5380
21966,0,Byron,Campain,Married,White,8/6/1993,133-06-4181,68576.6,2797 9023 3616 4916,Los Angeles,90001,228-507-2017
21967,0,Keeley,Reid,Married,White,2/6/1987,389-13-3047,88275.1,9566 8568 1697 4060,Los Angeles,90014,559-831-3961
21968,0,Anneliese,Gazzola,Married,Hispanic,6/24/1963,090-91-1472,48315.6,0555 2638 8869 2020,Los Angeles,90015,802-826-5236
21969,0,Nicholas,Brain,Married,Hispanic,3/16/1953,336-97-3358,50446.9,7671 7016 9308 6094,Los Angeles,90019,762-741-0277
21970,0,Henry,Burford,Never Married,Hispanic,3/13/1963,689-29-5962,39354.6,5448 6987 3336 2550,Los Angeles,90006,220-591-4748
21971,0,Alana,Vincent,Married,White,10/5/1960,321-43-8745,32164.6,1331 0444 4344 8824,Los Angeles,90019,272-051-6759
21972,0,Jaimee,Cadman,Married,Black,10/7/1947,330-48-0015,32735.2,2102 2882 5632 9231,Los Angeles,90018,262-199-7306
21973,0,Joshua,Wilde,Divorced,Asian,5/11/1970,138-10-8307,75266.5,5952 1539 0344 3270,Los Angeles,90015,413-806-8308
21974,0,Michael,Schumann,Married,Black,1/14/1977,629-23-6770,28843.6,6784 3460 8326 6491,Los Angeles,90014,314-754-7847
21975,0,Michaela,Twigg-patterson,Married,White,12/28/1969,088-37-1948,57295.8,5552 9354 4984 1386,Los Angeles,90013,661-169-8569
21977,0,Jayden,Karpathios,Married,White,4/27/1973,507-81-6436,171850.7,0642 1768 7856 6918,Los Angeles,90006,629-770-5885
21978,0,Blaize,Powis,Married,White,6/28/1985,669-56-9692,42505.5,0107 7430 3930 3439,Los Angeles,90013,202-114-0234
21979,0,Lochlan,Walkley,Widowed,White,2/26/1953,573-92-7724,69523.6,3065 4980 7718 1678,Los Angeles,90008,239-354-4586
21980,0,Jye,Yelds,Never Married,White,9/5/1986,052-88-0158,71927.8,5010 7742 7194 4461,Los Angeles,90009,678-353-5757
21981,0,Adam,Green,Married,White,8/17/1947,051-82-8432,64018.3,1179 7133 7626 0249,Los Angeles,90001,620-712-5441
21982,0,William,Monaco,Married,Hispanic,11/8/1974,196-31-4332,79960.9,3628 0117 5331 0198,Los Angeles,90012,872-264-1383
21983,0,Jasper,Twin,Married,White,3/18/1972,226-48-8222,66327.5,1098 5436 8276 7453,Los Angeles,90017,636-250-2098
21985,0,Liam,Reid,Married,White,8/29/1955,675-55-6168,58449.6,3814 7164 4122 6403,Los Angeles,90019,915-693-1997
21986,0,Madison,Haralambos,Married,Hispanic,7/4/1975,462-36-4488,101096.7,7157 0576 8160 3980,Los Angeles,90009,213-283-4976
21987,0,Emiily,Mason,Married,White,1/23/1954,037-76-8077,192250.9,8196 9925 3173 2702,Los Angeles,90016,424-558-6020
21988,0,Evan,White,Married,Asian,1/22/1947,628-64-1073,62370.4,3479 0213 7909 3936,Los Angeles,90002,224-795-7027
21990,0,Amelia,Veszpeller,Married,White,9/27/1982,326-08-3494,86196.2,6794 5959 1222 7783,Los Angeles,90014,805-340-9751
21991,0,Tai,Cadman,Never Married,White,4/18/1955,392-27-0848,51774.8,7348 5011 1671 1292,Los Angeles,90016,805-962-6096
21992,0,Samuel,Musolino,Married,Hispanic,9/13/1985,629-22-8412,98149.6,8515 6782 8610 4678,Los Angeles,90001,641-580-8778
21993,0,William,Maynard,Widowed,White,3/3/1962,188-84-1656,56483.5,5196 6949 9681 5752,Los Angeles,90006,772-196-6499
21994,0,Harriet,Grosser,Never Married,White,6/20/1950,233-31-6678,25147.5,9913 9414 0719 9837,Los Angeles,90001,385-261-0712
21995,0,Kane,Zimmermann,Never Married,White,7/25/1949,549-97-1137,43154.9,0622 6248 3158 3151,Los Angeles,90003,534-379-1896
21996,0,Caitlin,Costain,Divorced,White,10/10/1955,642-07-8031,93435.6,4609 0515 7153 8176,Los Angeles,90020,971-537-7343
21997,0,Luke,Coulson,Married,White,11/3/1981,211-97-4785,80807.8,3463 6464 1715 6081,Los Angeles,90001,614-451-1777
21998,0,Hannah,Matson,Married,White,7/28/1962,427-20-9572,98106.5,0694 2173 5530 0301,Los Angeles,90002,765-561-3230
21999,0,Joshua,Lusted,Married,Hispanic,12/25/1987,320-83-2247,27116.9,4630 9704 2631 3644,Los Angeles,90001,239-042-1216
22000,0,Shae,Hoerner,Never Married,White,4/12/1985,381-89-7136,93640.5,9752 3989 6341 5068,Los Angeles,90003,718-873-9506
22001,0,Harley,Morrison,Never Married,White,11/22/1972,598-84-1782,38945.8,0038 0445 7025 4327,Los Angeles,90004,904-335-9510
22002,0,Tayah,Camp,Never Married,White,7/29/1960,547-33-4579,25509.6,8343 7695 9644 0339,Los Angeles,90001,864-546-5075
